Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-08290,2021-09-20,2021-09-25,Standard Delivery,CUST-1524,Corporate,India,Gurugram,Haryana,780333,North,Clothing,Men's Wear,Raymond Formal Shirt,6273.4,6,0.05,1662.45
IND-08291,2022-09-08,2022-09-10,Express Delivery,CUST-1020,Consumer,India,Warangal,Telangana,439872,South,Home & Kitchen,Decor,Table Lamp,1063.2,1,0.1,159.48
IND-08292,2021-10-26,2021-11-01,Standard Delivery,CUST-2738,Consumer,India,Dhanbad,Jharkhand,650446,East,Electronics,Mobile Phones,Redmi Note 12,35343.45,2,0.15,5124.8
IND-08293,2024-11-05,2024-11-11,Standard Delivery,CUST-1316,Government,India,Nizamabad,Telangana,708979,South,Home & Kitchen,Bedding,Cotton Bedsheet Set,3208.13,2,0.0,577.46
IND-08294,2021-06-28,2021-06-29,Same Day Delivery,CUST-1975,Consumer,India,Noida,Uttar Pradesh,137431,North,Furniture,Sofas,L-Shape Sofa,27053.14,1,0.2,1623.19
IND-08295,2024-10-23,2024-10-31,Economy Delivery,CUST-2964,Consumer,India,Bhagalpur,Bihar,530160,East,Office Supplies,Printers,Epson EcoTank,38549.02,2,0.1,8866.27
IND-08296,2024-11-25,2024-11-30,Standard Delivery,CUST-1354,Consumer,India,Mandi,Himachal Pradesh,600203,North,Office Supplies,Paper,Chart Paper Pack,197.95,1,0.1,3.96
IND-08297,2024-05-14,2024-05-20,Standard Delivery,CUST-2553,Consumer,India,Sagar,Madhya Pradesh,510263,Central,Electronics,Accessories,MI Power Bank,692.21,1,0.15,51.92
IND-08298,2023-11-03,2023-11-09,Standard Delivery,CUST-3967,Corporate,India,Meerut,Uttar Pradesh,616407,North,Electronics,Mobile Phones,Realme 11 Pro,33838.9,1,0.0,9136.5
IND-08299,2023-03-01,2023-03-02,Same Day Delivery,CUST-1952,Small Business,India,Amritsar,Punjab,299145,North,Clothing,Kids Wear,Kids Denim Set,789.78,1,0.15,90.82
IND-08300,2023-08-25,2023-08-30,Standard Delivery,CUST-2739,Consumer,India,Karaikal,Puducherry,365126,South,Furniture,Storage,5-Door Wardrobe,15553.14,1,0.1,1244.25
IND-08301,2022-06-12,2022-06-15,Express Delivery,CUST-3467,Government,India,Durg,Chhattisgarh,473455,Central,Home & Kitchen,Bedding,Pillow Set,506.92,1,0.05,63.37
IND-08302,2022-10-11,2022-10-14,Express Delivery,CUST-4488,Small Business,India,Rajkot,Gujarat,293352,West,Home & Kitchen,Appliances,Havells Toaster,1768.28,1,0.2,141.46
IND-08303,2023-02-05,2023-02-08,Express Delivery,CUST-4598,Consumer,India,Hyderabad,Telangana,792071,South,Furniture,Sofas,3 Seater Fabric Sofa,59624.1,3,0.05,8645.49
IND-08304,2024-10-09,2024-10-12,Express Delivery,CUST-3414,Consumer,India,Sambalpur,Odisha,328497,East,Electronics,Accessories,boAt Rockerz 450,4470.78,3,0.15,424.72
IND-08305,2021-03-22,2021-03-28,Standard Delivery,CUST-3223,Consumer,India,Agra,Uttar Pradesh,184812,North,Electronics,Mobile Phones,Redmi Note 12,11718.35,1,0.1,2109.3
IND-08306,2021-12-14,2021-12-20,Standard Delivery,CUST-1434,Corporate,India,Muzaffarpur,Bihar,774809,East,Office Supplies,Paper,A4 Ream 500 Sheets,1885.83,6,0.3,-245.16
IND-08307,2023-01-19,2023-01-24,Standard Delivery,CUST-2645,Consumer,India,Asansol,West Bengal,592236,East,Home & Kitchen,Bedding,Pillow Set,959.58,2,0.25,-14.39
IND-08308,2021-05-28,2021-06-03,Standard Delivery,CUST-1402,Small Business,India,Erode,Tamil Nadu,185011,South,Electronics,Laptops,Asus VivoBook,70379.42,2,0.15,14427.78
IND-08309,2021-08-01,2021-08-06,Standard Delivery,CUST-4457,Consumer,India,Howrah,West Bengal,372558,East,Office Supplies,Printers,HP LaserJet,10651.42,1,0.1,2236.8
IND-08310,2021-03-12,2021-03-13,Same Day Delivery,CUST-1719,Corporate,India,Kanpur,Uttar Pradesh,592699,North,Furniture,Chairs,Plastic Chair Set,3160.93,2,0.1,252.87
IND-08311,2023-04-10,2023-04-16,Standard Delivery,CUST-2519,Corporate,India,Purnia,Bihar,374772,East,Furniture,Chairs,Plastic Chair Set,5984.61,4,0.05,688.23
IND-08312,2024-07-21,2024-07-27,Standard Delivery,CUST-1830,Consumer,India,Udaipur,Tripura,768803,East,Electronics,Laptops,Asus VivoBook,85640.21,3,0.2,14558.84
IND-08313,2021-05-10,2021-05-16,Standard Delivery,CUST-4149,Small Business,India,Bardhaman,West Bengal,542239,East,Home & Kitchen,Bedding,Pillow Set,863.14,2,0.25,-12.95
IND-08314,2024-07-13,2024-07-18,Standard Delivery,CUST-1824,Corporate,India,Dharmanagar,Tripura,364343,East,Electronics,Mobile Phones,Realme 11 Pro,63728.54,4,0.1,12745.71
IND-08315,2021-03-22,2021-03-24,Express Delivery,CUST-4324,Corporate,India,Dharamsala,Himachal Pradesh,723483,North,Home & Kitchen,Cookware,Non-Stick Pan Set,1037.35,1,0.05,171.16
IND-08316,2024-09-02,2024-09-08,Standard Delivery,CUST-2530,Small Business,India,Mandi,Himachal Pradesh,729452,North,Electronics,Mobile Phones,Redmi Note 12,14459.14,1,0.0,3614.78
IND-08317,2021-07-27,2021-08-02,Standard Delivery,CUST-2380,Corporate,India,Silchar,Assam,207112,East,Office Supplies,Paper,Sticky Notes Pack,707.03,6,0.25,-53.03
IND-08318,2023-11-30,2023-12-05,Standard Delivery,CUST-3241,Corporate,India,Warangal,Telangana,390154,South,Electronics,Televisions,"Vu 4K 50""",47575.36,1,0.05,11180.21
IND-08319,2021-06-09,2021-06-14,Standard Delivery,CUST-4027,Small Business,India,Jammu,Jammu & Kashmir,234324,North,Home & Kitchen,Decor,Photo Frame Set,831.75,3,0.15,37.43
IND-08320,2022-09-08,2022-09-10,Express Delivery,CUST-2968,Consumer,India,Rohini,Delhi,506093,North,Electronics,Mobile Phones,OnePlus Nord,53860.76,3,0.15,11580.06
IND-08321,2023-09-29,2023-10-02,Express Delivery,CUST-1137,Consumer,India,Nizamabad,Telangana,178288,South,Clothing,Women's Wear,Salwar Kameez,7033.15,5,0.0,1687.96
IND-08322,2024-12-23,2024-12-26,Express Delivery,CUST-4049,Corporate,India,Warangal,Telangana,194988,South,Home & Kitchen,Bedding,Pillow Set,1357.62,2,0.15,74.67
IND-08323,2024-10-20,2024-10-25,Standard Delivery,CUST-2210,Small Business,India,Jalandhar,Punjab,528296,North,Clothing,Women's Wear,Lehenga Choli,47791.85,4,0.1,7168.78
IND-08324,2022-02-10,2022-02-16,Standard Delivery,CUST-4164,Consumer,India,Jowai,Meghalaya,649633,East,Clothing,Kids Wear,Baby Frock,1247.31,2,0.05,193.33
IND-08325,2024-06-23,2024-06-25,Express Delivery,CUST-4940,Government,India,Bardhaman,West Bengal,770033,East,Electronics,Televisions,"Sony Bravia 50""",203251.48,5,0.05,61991.7
IND-08326,2022-03-22,2022-03-28,Standard Delivery,CUST-1056,Consumer,India,Patna,Bihar,369727,East,Home & Kitchen,Appliances,Havells Toaster,4755.49,4,0.1,713.32
IND-08327,2023-07-01,2023-07-03,Same Day Delivery,CUST-1049,Corporate,India,Gwalior,Madhya Pradesh,707319,Central,Office Supplies,Stationery,Classmate Notebook Pack,600.32,3,0.15,9.0
IND-08328,2021-11-28,2021-11-30,Express Delivery,CUST-1511,Corporate,India,Vellore,Tamil Nadu,371762,South,Clothing,Footwear,Puma Sneakers,13658.05,2,0.0,4780.32
IND-08329,2024-05-16,2024-05-21,Standard Delivery,CUST-3771,Corporate,India,Erode,Tamil Nadu,751627,South,Furniture,Tables,Coffee Table,4505.17,1,0.15,247.78
IND-08330,2024-10-05,2024-10-10,Standard Delivery,CUST-1936,Corporate,India,Warangal,Telangana,426650,South,Electronics,Televisions,"LG OLED 55""",199633.31,2,0.1,61886.33
IND-08331,2024-03-11,2024-03-13,Express Delivery,CUST-3496,Corporate,India,Dwarka,Delhi,227377,North,Office Supplies,Labels,Name Badge Labels,171.59,2,0.0,15.44
IND-08332,2021-06-21,2021-06-24,Express Delivery,CUST-4056,Consumer,India,Kollam,Kerala,286891,South,Office Supplies,Paper,Colour Paper Pack,465.5,2,0.05,25.6
IND-08333,2023-04-10,2023-04-13,Express Delivery,CUST-3837,Consumer,India,Noida,Uttar Pradesh,178036,North,Electronics,Accessories,boAt Rockerz 450,3735.55,4,0.2,224.13
IND-08334,2022-02-07,2022-02-10,Express Delivery,CUST-1778,Corporate,India,Ajmer,Rajasthan,651415,North,Electronics,Accessories,boAt Rockerz 450,842.59,1,0.15,80.05
IND-08335,2024-10-30,2024-11-04,Standard Delivery,CUST-2279,Corporate,India,Bilaspur,Chhattisgarh,332365,Central,Furniture,Sofas,Loveseat Sofa,42869.64,2,0.15,2786.53
IND-08336,2022-12-31,2023-01-03,Express Delivery,CUST-4526,Consumer,India,Karol Bagh,Delhi,760437,North,Home & Kitchen,Appliances,Havells Toaster,1587.56,1,0.1,238.13
IND-08337,2022-09-18,2022-09-23,Standard Delivery,CUST-4879,Corporate,India,Khammam,Telangana,479721,South,Office Supplies,Printers,Brother MFC,30078.03,2,0.15,6466.78
IND-08338,2023-12-25,2023-12-27,Same Day Delivery,CUST-1853,Consumer,India,Sikar,Rajasthan,655557,North,Home & Kitchen,Cookware,Stainless Steel Set,7276.56,3,0.25,109.15
IND-08339,2022-01-06,2022-01-12,Standard Delivery,CUST-1449,Consumer,India,Kota,Rajasthan,143028,North,Furniture,Sofas,Loveseat Sofa,29987.53,2,0.05,4048.32
IND-08340,2021-04-08,2021-04-15,Economy Delivery,CUST-3913,Corporate,India,Tezpur,Assam,586359,East,Home & Kitchen,Bedding,Quilt Razai,4165.81,3,0.15,479.07
IND-08341,2022-01-28,2022-01-30,Express Delivery,CUST-2686,Consumer,India,Patna,Bihar,739895,East,Clothing,Kids Wear,Kids Denim Set,787.1,1,0.1,118.07
IND-08342,2022-11-03,2022-11-09,Standard Delivery,CUST-2429,Corporate,India,Kollam,Kerala,316613,South,Electronics,Televisions,"LG OLED 55""",342144.05,3,0.15,94089.61
IND-08343,2023-10-05,2023-10-11,Standard Delivery,CUST-3451,Consumer,India,Gaya,Bihar,521312,East,Electronics,Accessories,Laptop Bag,844.33,1,0.25,-4.22
IND-08344,2024-10-06,2024-10-11,Standard Delivery,CUST-1553,Corporate,India,Jammu,Jammu & Kashmir,400497,North,Electronics,Accessories,boAt Rockerz 450,1455.26,1,0.25,36.38
IND-08345,2024-11-28,2024-12-04,Standard Delivery,CUST-4929,Corporate,India,Thane,Maharashtra,201822,West,Home & Kitchen,Cookware,Prestige Pressure Cooker,5615.35,2,0.0,1235.38
IND-08346,2022-08-05,2022-08-07,Same Day Delivery,CUST-1940,Consumer,India,Haridwar,Uttarakhand,342559,North,Clothing,Footwear,Woodland Boots,12786.4,4,0.15,2749.08
IND-08347,2021-09-22,2021-09-29,Economy Delivery,CUST-4844,Small Business,India,Siliguri,West Bengal,619187,East,Home & Kitchen,Decor,Artificial Plant,1084.34,2,0.15,103.01
IND-08348,2023-07-28,2023-08-03,Standard Delivery,CUST-2413,Consumer,India,Mapusa,Goa,499723,West,Furniture,Chairs,Plastic Chair Set,1379.42,1,0.1,110.35
IND-08349,2021-06-07,2021-06-15,Economy Delivery,CUST-3088,Corporate,India,Gaya,Bihar,199823,East,Home & Kitchen,Appliances,Bajaj Mixer Grinder,5685.08,3,0.05,1222.29
IND-08350,2024-02-03,2024-02-10,Economy Delivery,CUST-1230,Government,India,Bokaro,Jharkhand,403166,East,Office Supplies,Labels,Barcode Labels,129.18,1,0.15,1.94
IND-08351,2024-08-27,2024-09-02,Standard Delivery,CUST-1902,Government,India,Thane,Maharashtra,661639,West,Furniture,Chairs,Wooden Study Chair,4094.7,1,0.15,389.0
IND-08352,2021-12-26,2022-01-02,Economy Delivery,CUST-3119,Government,India,Nizamabad,Telangana,420039,South,Electronics,Televisions,"Sony Bravia 50""",189890.47,3,0.1,51270.43
IND-08353,2023-03-21,2023-03-28,Economy Delivery,CUST-4653,Corporate,India,Kozhikode,Kerala,685455,South,Clothing,Women's Wear,Kurti Ethnic,748.07,1,0.0,209.46
IND-08354,2024-02-09,2024-02-14,Standard Delivery,CUST-2000,Consumer,India,Patna,Bihar,365341,East,Office Supplies,Printers,Brother MFC,31914.9,2,0.0,10212.77
IND-08355,2021-07-01,2021-07-06,Standard Delivery,CUST-2258,Government,India,Jodhpur,Rajasthan,319633,North,Clothing,Men's Wear,Peter England Trousers,5813.93,4,0.0,1686.04
IND-08356,2022-07-19,2022-07-25,Standard Delivery,CUST-4859,Small Business,India,Belagavi,Karnataka,450341,South,Electronics,Accessories,USB-C Cable,296.56,1,0.1,23.72
IND-08357,2022-03-31,2022-04-06,Standard Delivery,CUST-4606,Corporate,India,Kollam,Kerala,274174,South,Clothing,Kids Wear,Boys Shorts Set,1384.22,3,0.15,103.82
IND-08358,2023-03-28,2023-04-04,Economy Delivery,CUST-2006,Consumer,India,Ujjain,Madhya Pradesh,139176,Central,Clothing,Footwear,Chappals Hawai,223.73,1,0.1,17.9
IND-08359,2023-08-17,2023-08-25,Economy Delivery,CUST-1957,Corporate,India,Davanagere,Karnataka,168027,South,Electronics,Mobile Phones,OnePlus Nord,42512.62,2,0.05,12116.1
IND-08360,2021-07-24,2021-07-31,Economy Delivery,CUST-4376,Corporate,India,Jammu,Jammu & Kashmir,663918,North,Home & Kitchen,Appliances,Crompton Fan,4854.04,3,0.25,315.51
IND-08361,2022-10-27,2022-11-01,Standard Delivery,CUST-1338,Corporate,India,Karnal,Haryana,682121,North,Clothing,Kids Wear,Boys Shorts Set,674.94,1,0.2,27.0
IND-08362,2023-03-07,2023-03-09,Same Day Delivery,CUST-2796,Consumer,India,Kozhikode,Kerala,205241,South,Clothing,Women's Wear,Anarkali Suit,5108.19,2,0.0,1328.13
IND-08363,2021-04-04,2021-04-09,Standard Delivery,CUST-3592,Consumer,India,Secunderabad,Telangana,300167,South,Office Supplies,Labels,Barcode Labels,140.99,1,0.15,2.11
IND-08364,2024-09-10,2024-09-18,Economy Delivery,CUST-1386,Corporate,India,Nizamabad,Telangana,255450,South,Office Supplies,Paper,Colour Paper Pack,563.86,3,0.25,-47.93
IND-08365,2024-12-24,2024-12-29,Standard Delivery,CUST-3063,Small Business,India,Margao,Goa,608428,West,Clothing,Footwear,Nike Running Shoes,37645.8,5,0.0,14305.4
IND-08366,2024-07-21,2024-07-23,Express Delivery,CUST-2788,Consumer,India,Bhagalpur,Bihar,484095,East,Clothing,Women's Wear,Lehenga Choli,5485.28,1,0.2,438.82
IND-08367,2021-11-28,2021-12-05,Economy Delivery,CUST-1011,Consumer,India,Purnia,Bihar,530834,East,Furniture,Storage,5-Door Wardrobe,28536.65,1,0.0,4280.5
IND-08368,2022-08-31,2022-09-01,Same Day Delivery,CUST-3227,Consumer,India,Guntur,Andhra Pradesh,407437,South,Electronics,Accessories,Laptop Bag,746.17,1,0.05,100.73
IND-08369,2021-12-17,2021-12-25,Economy Delivery,CUST-4051,Corporate,India,Karaikal,Puducherry,643134,South,Office Supplies,Stationery,Pen Set Cello,179.01,2,0.3,-19.69
IND-08370,2021-05-25,2021-05-27,Express Delivery,CUST-4386,Corporate,India,Dharmanagar,Tripura,457315,East,Office Supplies,Printers,HP LaserJet,9309.73,1,0.15,1629.2
IND-08371,2024-10-12,2024-10-18,Standard Delivery,CUST-1870,Consumer,India,Nellore,Andhra Pradesh,360662,South,Furniture,Beds,Bunk Bed,98061.21,5,0.1,9806.12
IND-08372,2023-12-17,2023-12-24,Economy Delivery,CUST-3147,Government,India,Surat,Gujarat,208411,West,Furniture,Beds,Bunk Bed,30000.85,2,0.25,-150.0
IND-08373,2024-01-09,2024-01-14,Standard Delivery,CUST-4531,Corporate,India,Jammu,Jammu & Kashmir,552057,North,Clothing,Kids Wear,Baby Frock,2872.64,5,0.2,143.63
IND-08374,2022-09-12,2022-09-20,Economy Delivery,CUST-1756,Consumer,India,Vijayawada,Andhra Pradesh,427292,South,Clothing,Footwear,Chappals Hawai,284.33,1,0.0,42.65
IND-08375,2023-01-10,2023-01-16,Standard Delivery,CUST-1204,Consumer,India,Bokaro,Jharkhand,210960,East,Electronics,Mobile Phones,OnePlus Nord,87860.31,4,0.0,28115.3
IND-08376,2024-04-14,2024-04-20,Standard Delivery,CUST-1743,Consumer,India,Alappuzha,Kerala,223620,South,Home & Kitchen,Bedding,Pillow Set,1167.61,2,0.05,145.95
IND-08377,2022-07-04,2022-07-06,Same Day Delivery,CUST-4326,Consumer,India,Tura,Meghalaya,127693,East,Office Supplies,Paper,Sticky Notes Pack,291.07,2,0.05,18.92
IND-08378,2024-03-16,2024-03-18,Express Delivery,CUST-1555,Consumer,India,Darbhanga,Bihar,201291,East,Office Supplies,Labels,Address Labels Roll,254.68,2,0.0,25.47
IND-08379,2024-09-02,2024-09-08,Standard Delivery,CUST-1507,Corporate,India,Solan,Himachal Pradesh,321730,North,Furniture,Beds,King Size Bed,31868.92,2,0.25,796.72
IND-08380,2022-04-07,2022-04-14,Economy Delivery,CUST-2807,Consumer,India,Thiruvananthapuram,Kerala,724416,South,Furniture,Sofas,Recliner 2 Seater,26980.07,1,0.05,4991.31
IND-08381,2023-12-20,2023-12-23,Express Delivery,CUST-1977,Corporate,India,Sambalpur,Odisha,533969,East,Furniture,Chairs,Recliner Sofa Chair,76883.26,4,0.1,16145.48
IND-08382,2021-07-26,2021-08-01,Standard Delivery,CUST-2895,Corporate,India,Margao,Goa,516184,West,Clothing,Footwear,Puma Sneakers,7025.46,2,0.05,2213.02
IND-08383,2021-03-26,2021-03-31,Standard Delivery,CUST-4380,Corporate,India,Sikar,Rajasthan,415703,North,Clothing,Footwear,Woodland Boots,2997.86,1,0.1,749.47
IND-08384,2022-01-23,2022-01-29,Standard Delivery,CUST-2581,Corporate,India,Rewa,Madhya Pradesh,190686,Central,Electronics,Accessories,Laptop Bag,2606.91,4,0.0,443.17
IND-08385,2023-07-11,2023-07-13,Express Delivery,CUST-2787,Corporate,India,Dehradun,Uttarakhand,261047,North,Home & Kitchen,Cookware,Tawa Dosa,1197.58,2,0.0,191.61
IND-08386,2022-03-22,2022-03-25,Express Delivery,CUST-2675,Corporate,India,Gurugram,Haryana,776248,North,Electronics,Laptops,Acer Aspire 5,60656.31,2,0.1,13344.39
IND-08387,2021-12-18,2021-12-23,Standard Delivery,CUST-1799,Consumer,India,Shillong,Meghalaya,677611,East,Furniture,Chairs,Wooden Study Chair,5904.36,1,0.0,1180.87
IND-08388,2023-08-26,2023-08-31,Standard Delivery,CUST-1400,Small Business,India,Agartala,Tripura,754213,East,Office Supplies,Printers,Brother MFC,25933.75,3,0.5,-778.01
IND-08389,2024-02-05,2024-02-06,Same Day Delivery,CUST-2720,Corporate,India,Sagar,Madhya Pradesh,683680,Central,Office Supplies,Paper,A4 Ream 500 Sheets,2453.59,10,0.2,-147.22
IND-08390,2024-04-20,2024-04-25,Standard Delivery,CUST-3353,Small Business,India,Mandi,Himachal Pradesh,652425,North,Furniture,Chairs,Plastic Chair Set,5323.26,4,0.2,53.23
IND-08391,2023-02-06,2023-02-11,Standard Delivery,CUST-2984,Government,India,Jowai,Meghalaya,701238,East,Office Supplies,Paper,A4 Ream 500 Sheets,295.65,1,0.05,13.3
IND-08392,2023-11-12,2023-11-14,Express Delivery,CUST-4081,Consumer,India,Allahabad,Uttar Pradesh,661468,North,Home & Kitchen,Cookware,Stainless Steel Set,6673.04,2,0.15,567.21
IND-08393,2021-06-14,2021-06-16,Express Delivery,CUST-3147,Corporate,India,Ranchi,Jharkhand,179319,East,Office Supplies,Stationery,Scissors,148.2,2,0.4,-25.19
IND-08394,2021-05-13,2021-05-18,Standard Delivery,CUST-4102,Corporate,India,Lucknow,Uttar Pradesh,710170,North,Clothing,Men's Wear,Nike T-Shirt,1316.43,3,0.5,-92.15
IND-08395,2024-09-03,2024-09-04,Same Day Delivery,CUST-4509,Consumer,India,Sambalpur,Odisha,293744,East,Electronics,Televisions,"Samsung 43"" 4K",62444.42,2,0.1,14362.22
IND-08396,2021-02-28,2021-03-03,Express Delivery,CUST-4031,Small Business,India,Manali,Himachal Pradesh,568369,North,Office Supplies,Binders,Lever Arch File,275.86,1,0.2,0.0
IND-08397,2022-05-20,2022-05-26,Standard Delivery,CUST-3452,Corporate,India,Ludhiana,Punjab,605794,North,Office Supplies,Stationery,Pen Set Cello,146.89,2,0.1,4.41
IND-08398,2021-06-15,2021-06-21,Standard Delivery,CUST-2593,Consumer,India,Bhilai,Chhattisgarh,574526,Central,Furniture,Beds,Single Bed with Storage,43334.34,5,0.15,2383.39
IND-08399,2021-08-15,2021-08-18,Express Delivery,CUST-4440,Corporate,India,Roorkee,Uttarakhand,164760,North,Electronics,Accessories,JBL Speaker,6321.34,2,0.05,1169.45
IND-08400,2022-07-08,2022-07-10,Same Day Delivery,CUST-3129,Consumer,India,Purnia,Bihar,219347,East,Clothing,Footwear,Woodland Boots,3437.12,1,0.0,1099.88
IND-08401,2024-07-20,2024-07-22,Same Day Delivery,CUST-4335,Consumer,India,Hazaribagh,Jharkhand,379892,East,Office Supplies,Printers,Epson EcoTank,20377.07,2,0.15,3973.53
IND-08402,2024-07-30,2024-08-07,Economy Delivery,CUST-3791,Corporate,India,Solan,Himachal Pradesh,282013,North,Home & Kitchen,Cookware,Non-Stick Pan Set,1761.89,2,0.15,167.38
IND-08403,2021-06-13,2021-06-18,Standard Delivery,CUST-2043,Small Business,India,Thrissur,Kerala,512563,South,Furniture,Storage,Filing Cabinet,16186.16,3,0.0,3075.37
IND-08404,2023-09-08,2023-09-14,Standard Delivery,CUST-2989,Small Business,India,Secunderabad,Telangana,778256,South,Home & Kitchen,Bedding,Pillow Set,1392.09,4,0.4,-167.05
IND-08405,2022-01-22,2022-01-30,Economy Delivery,CUST-4038,Corporate,India,Meerut,Uttar Pradesh,701882,North,Office Supplies,Labels,Name Badge Labels,137.67,2,0.15,-2.07
IND-08406,2021-07-16,2021-07-22,Standard Delivery,CUST-2924,Consumer,India,Kolkata,West Bengal,245119,East,Office Supplies,Labels,Name Badge Labels,76.44,1,0.0,6.88
IND-08407,2022-06-24,2022-06-27,Express Delivery,CUST-1240,Consumer,India,Faridabad,Haryana,734861,North,Home & Kitchen,Bedding,Pillow Set,1042.85,2,0.1,93.86
IND-08408,2022-12-30,2023-01-04,Standard Delivery,CUST-1977,Corporate,India,Rajkot,Gujarat,181216,West,Office Supplies,Paper,A4 Ream 500 Sheets,928.46,2,0.0,74.28
IND-08409,2022-07-14,2022-07-20,Standard Delivery,CUST-2747,Corporate,India,Manali,Himachal Pradesh,141463,North,Home & Kitchen,Cookware,Non-Stick Pan Set,873.46,1,0.15,82.98
IND-08410,2022-10-02,2022-10-08,Standard Delivery,CUST-1765,Corporate,India,Rajnandgaon,Chhattisgarh,594971,Central,Electronics,Laptops,Asus VivoBook,126837.18,2,0.0,39319.53
IND-08411,2022-05-18,2022-05-24,Standard Delivery,CUST-2322,Small Business,India,Agartala,Tripura,305516,East,Furniture,Chairs,Ergonomic Office Chair,13216.27,2,0.2,1057.3
IND-08412,2021-05-11,2021-05-16,Standard Delivery,CUST-2791,Consumer,India,Hyderabad,Telangana,373484,South,Home & Kitchen,Bedding,Pillow Set,847.91,2,0.3,-42.4
IND-08413,2024-05-04,2024-05-06,Express Delivery,CUST-2878,Consumer,India,Jowai,Meghalaya,617367,East,Office Supplies,Labels,Address Labels Roll,125.27,1,0.1,3.76
IND-08414,2021-03-13,2021-03-14,Same Day Delivery,CUST-1473,Consumer,India,Tura,Meghalaya,476411,East,Clothing,Women's Wear,Kurti Ethnic,1311.4,2,0.15,229.5
IND-08415,2022-08-13,2022-08-18,Standard Delivery,CUST-1820,Corporate,India,Indore,Madhya Pradesh,651385,Central,Furniture,Sofas,Loveseat Sofa,16562.71,1,0.05,2235.97
IND-08416,2021-07-23,2021-07-29,Standard Delivery,CUST-2497,Corporate,India,Mahe,Puducherry,790828,South,Furniture,Storage,Filing Cabinet,6043.08,2,0.5,-966.89
