Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-10823,2024-03-04,2024-03-09,Standard Delivery,CUST-4962,Corporate,India,Mahe,Puducherry,198575,South,Home & Kitchen,Cookware,Stainless Steel Set,2750.68,1,0.2,137.53
IND-12244,2024-03-04,2024-03-12,Economy Delivery,CUST-2140,Government,India,Jamshedpur,Jharkhand,285683,East,Home & Kitchen,Bedding,Cotton Bedsheet Set,4194.87,3,0.1,461.44
IND-05961,2024-03-04,2024-03-06,Same Day Delivery,CUST-4066,Government,India,Tirunelveli,Tamil Nadu,297192,South,Clothing,Womens Wear,Anarkali Suit,7360.7,2,0.1,1398.53
IND-16575,2024-03-04,2024-03-06,Express Delivery,CUST-1604,Corporate,India,Anantnag,Jammu & Kashmir,620470,North,Clothing,Kids Wear,Kids Denim Set,1204.14,1,0.15,138.48
IND-03251,2024-03-04,2024-03-06,Same Day Delivery,CUST-4265,Small Business,India,Sambalpur,Odisha,538544,East,Furniture,Beds,Bunk Bed,16794.83,1,0.2,503.84
IND-11263,2024-03-05,2024-03-11,Standard Delivery,CUST-3975,Consumer,India,Surat,Gujarat,392973,West,Furniture,Tables,Foldable Table,4024.26,1,0.0,482.91
IND-02152,2024-03-05,2024-03-07,Express Delivery,CUST-4285,Consumer,India,Dharamsala,Himachal Pradesh,419345,North,Office Supplies,Paper,Sticky Notes Pack,502.51,2,0.1,15.08
IND-09450,2024-03-05,2024-03-10,Standard Delivery,CUST-4518,Consumer,India,Dharamsala,Himachal Pradesh,525402,North,Home & Kitchen,Decor,Wall Clock Ajanta,855.54,1,0.0,154.0
IND-15886,2024-03-05,2024-03-11,Standard Delivery,CUST-2547,Corporate,India,Rajahmundry,Andhra Pradesh,642273,South,Furniture,Sofas,3 Seater Fabric Sofa,291229.82,10,0.15,21842.24
IND-03559,2024-03-05,2024-03-08,Express Delivery,CUST-4390,Government,India,Visakhapatnam,Andhra Pradesh,248100,South,Clothing,Mens Wear,Peter England Trousers,5876.01,3,0.2,881.4
IND-15435,2024-03-05,2024-03-07,Express Delivery,CUST-1045,Consumer,India,Davanagere,Karnataka,251357,South,Electronics,Laptops,Lenovo IdeaPad,55815.34,1,0.1,12837.53
IND-04160,2024-03-05,2024-03-12,Economy Delivery,CUST-2734,Consumer,India,Lajpat Nagar,Delhi,574566,North,Home & Kitchen,Appliances,Bajaj Mixer Grinder,6714.33,2,0.05,1443.58
IND-02511,2024-03-05,2024-03-10,Standard Delivery,CUST-3420,Corporate,India,Rewa,Madhya Pradesh,446635,Central,Office Supplies,Binders,Document Wallet,329.49,1,0.1,13.18
IND-16646,2024-03-05,2024-03-12,Economy Delivery,CUST-3074,Small Business,India,Bhavnagar,Gujarat,734889,West,Office Supplies,Printers,Epson EcoTank,58950.35,3,0.1,13558.58
IND-15908,2024-03-05,2024-03-13,Economy Delivery,CUST-3928,Corporate,India,Dharamsala,Himachal Pradesh,503812,North,Home & Kitchen,Appliances,Havells Toaster,7154.8,4,0.1,1073.22
IND-08697,2024-03-05,2024-03-12,Economy Delivery,CUST-4864,Consumer,India,Surat,Gujarat,649023,West,Electronics,Accessories,USB-C Hub,848.15,1,0.15,38.17
IND-01078,2024-03-05,2024-03-11,Standard Delivery,CUST-3776,Consumer,India,Mumbai,Maharashtra,253423,West,Home & Kitchen,Bedding,Pillow Set,2964.6,3,0.05,370.57
IND-02530,2024-03-06,2024-03-14,Economy Delivery,CUST-1436,Consumer,India,Karaikal,Puducherry,252984,South,Clothing,Mens Wear,Raymond Formal Shirt,4905.75,3,0.05,1300.02
IND-01830,2024-03-06,2024-03-13,Economy Delivery,CUST-2243,Consumer,India,Bilaspur,Chhattisgarh,620472,Central,Office Supplies,Stationery,Classmate Notebook Pack,781.77,2,0.15,11.73
IND-08102,2024-03-06,2024-03-11,Standard Delivery,CUST-3919,Small Business,India,Shillong,Meghalaya,640340,East,Electronics,Accessories,MI Power Bank 20K,2943.41,2,0.05,426.79
IND-09073,2024-03-06,2024-03-11,Standard Delivery,CUST-4706,Consumer,India,Surat,Gujarat,794593,West,Clothing,Womens Wear,Salwar Kameez,19241.19,10,0.1,3271.0
IND-14149,2024-03-06,2024-03-08,Express Delivery,CUST-3866,Corporate,India,Dehradun,Uttarakhand,478388,North,Electronics,Accessories,USB-C Hub,2110.12,2,0.05,242.66
IND-05250,2024-03-07,2024-03-13,Standard Delivery,CUST-1152,Consumer,India,Mumbai,Maharashtra,736822,West,Electronics,Televisions,Samsung 43 4K,197968.07,4,0.1,45532.66
IND-06117,2024-03-07,2024-03-14,Economy Delivery,CUST-3826,Consumer,India,Davanagere,Karnataka,638942,South,Electronics,Televisions,MI TV 43,193085.4,6,0.25,14481.41
IND-08729,2024-03-07,2024-03-09,Same Day Delivery,CUST-2541,Corporate,India,Faridabad,Haryana,572199,North,Home & Kitchen,Bedding,Quilt Razai,5688.76,2,0.05,1052.42
IND-02786,2024-03-07,2024-03-14,Economy Delivery,CUST-1045,Consumer,India,Purnia,Bihar,512476,East,Furniture,Tables,Office Desk,103730.41,6,0.0,20746.08
IND-01773,2024-03-07,2024-03-15,Economy Delivery,CUST-1385,Small Business,India,Udaipur,Tripura,586900,East,Electronics,Mobile Phones,iPhone 15,339801.38,3,0.05,130823.53
IND-02555,2024-03-07,2024-03-09,Express Delivery,CUST-1618,Consumer,India,Jaipur,Rajasthan,731311,North,Clothing,Mens Wear,Woodland Jacket,5977.37,1,0.0,1912.76
IND-15752,2024-03-07,2024-03-10,Express Delivery,CUST-3257,Corporate,India,Ranchi,Jharkhand,675956,East,Furniture,Beds,Bunk Bed,18874.68,1,0.15,1226.85
IND-16195,2024-03-07,2024-03-15,Economy Delivery,CUST-3110,Consumer,India,Amritsar,Punjab,414700,North,Furniture,Chairs,Plastic Chair Set,6922.74,3,0.2,69.23
IND-16981,2024-03-07,2024-03-12,Standard Delivery,CUST-3860,Consumer,India,Indore,Madhya Pradesh,754473,Central,Home & Kitchen,Decor,Wall Clock Ajanta,1466.8,2,0.15,110.01
IND-05769,2024-03-07,2024-03-13,Standard Delivery,CUST-2421,Corporate,India,Tura,Meghalaya,531202,East,Home & Kitchen,Cookware,Stainless Steel Set,2641.85,1,0.25,39.63
IND-07767,2024-03-08,2024-03-14,Standard Delivery,CUST-3645,Consumer,India,Shimla,Himachal Pradesh,245250,North,Home & Kitchen,Decor,Table Lamp,6104.62,4,0.2,488.37
IND-03864,2024-03-08,2024-03-13,Standard Delivery,CUST-4773,Corporate,India,Warangal,Telangana,682281,South,Home & Kitchen,Decor,Wall Clock Ajanta,1583.89,2,0.1,174.23
IND-12984,2024-03-08,2024-03-15,Economy Delivery,CUST-2204,Consumer,India,Durg,Chhattisgarh,413849,Central,Electronics,Accessories,MI Power Bank 20K,1588.47,1,0.05,230.33
IND-05175,2024-03-08,2024-03-16,Economy Delivery,CUST-2790,Corporate,India,Howrah,West Bengal,779873,East,Furniture,Tables,Foldable Table,4044.73,1,0.05,343.8
IND-01239,2024-03-08,2024-03-11,Express Delivery,CUST-2854,Corporate,India,Saket,Delhi,395166,North,Furniture,Tables,Coffee Table,8573.06,1,0.05,1071.63
IND-12156,2024-03-08,2024-03-16,Economy Delivery,CUST-3321,Corporate,India,Panaji,Goa,474080,West,Home & Kitchen,Bedding,Woollen Blanket,6510.6,3,0.05,1074.25
IND-03312,2024-03-08,2024-03-16,Economy Delivery,CUST-2676,Corporate,India,Panaji,Goa,697411,West,Electronics,Laptops,Lenovo IdeaPad,220035.49,4,0.1,50608.16
IND-15103,2024-03-08,2024-03-16,Economy Delivery,CUST-1764,Consumer,India,Panaji,Goa,198905,West,Electronics,Mobile Phones,Samsung Galaxy A55,28047.22,1,0.1,5889.92
IND-09166,2024-03-08,2024-03-14,Standard Delivery,CUST-4426,Small Business,India,Dhanbad,Jharkhand,389649,East,Office Supplies,Labels,Barcode Labels,178.81,1,0.4,-28.61
IND-04314,2024-03-08,2024-03-16,Economy Delivery,CUST-4635,Corporate,India,Purnia,Bihar,158903,East,Office Supplies,Binders,Document Wallet,355.91,1,0.0,39.15
IND-14779,2024-03-08,2024-03-13,Standard Delivery,CUST-2759,Government,India,Udaipur,Rajasthan,519124,North,Clothing,Mens Wear,Peter England Trousers,2325.98,1,0.1,511.72
IND-15238,2024-03-08,2024-03-10,Express Delivery,CUST-1816,Small Business,India,Puducherry,Puducherry,278833,South,Furniture,Beds,Queen Size Bed,25661.84,1,0.1,2822.8
IND-08806,2024-03-08,2024-03-11,Express Delivery,CUST-1246,Consumer,India,Karaikal,Puducherry,150068,South,Electronics,Televisions,MI TV 43,167907.66,4,0.0,41976.92
IND-10231,2024-03-08,2024-03-13,Standard Delivery,CUST-4162,Corporate,India,Chennai,Tamil Nadu,706736,South,Office Supplies,Printers,Brother MFC,41810.91,2,0.25,6062.58
IND-14826,2024-03-08,2024-03-10,Same Day Delivery,CUST-2984,Consumer,India,Kozhikode,Kerala,501549,South,Electronics,Laptops,Lenovo IdeaPad,106379.37,2,0.05,28190.53
IND-10719,2024-03-08,2024-03-10,Express Delivery,CUST-3671,Corporate,India,Anantnag,Jammu & Kashmir,706935,North,Furniture,Sofas,Recliner 2 Seater,39593.8,1,0.1,5939.07
IND-01852,2024-03-09,2024-03-14,Standard Delivery,CUST-4283,Corporate,India,Ranchi,Jharkhand,180416,East,Office Supplies,Paper,Colour Paper Pack,435.77,1,0.05,23.97
IND-14699,2024-03-09,2024-03-11,Express Delivery,CUST-3644,Consumer,India,Mysuru,Karnataka,531877,South,Home & Kitchen,Appliances,Philips Iron,1643.94,1,0.1,213.71
IND-07998,2024-03-09,2024-03-14,Standard Delivery,CUST-4299,Consumer,India,Kanpur,Uttar Pradesh,187939,North,Furniture,Chairs,Gaming Chair,10397.37,1,0.4,-311.92
IND-07671,2024-03-09,2024-03-17,Economy Delivery,CUST-3592,Consumer,India,Silchar,Assam,737811,East,Office Supplies,Stationery,Pen Set Cello,163.02,1,0.0,16.3
IND-07574,2024-03-09,2024-03-14,Standard Delivery,CUST-1593,Consumer,India,Shillong,Meghalaya,520121,East,Home & Kitchen,Decor,Cushion Cover Set,582.93,1,0.25,-2.91
IND-05714,2024-03-09,2024-03-10,Same Day Delivery,CUST-2774,Consumer,India,Dhanbad,Jharkhand,390890,East,Electronics,Accessories,boAt Rockerz 550,4036.86,3,0.3,-40.37
IND-01158,2024-03-09,2024-03-17,Economy Delivery,CUST-2117,Government,India,Shillong,Meghalaya,312177,East,Office Supplies,Binders,Document Wallet,3204.22,10,0.1,128.17
IND-12514,2024-03-09,2024-03-16,Economy Delivery,CUST-3833,Consumer,India,Kalaburagi,Karnataka,378527,South,Furniture,Tables,Dining Table 6 Seater,71364.66,3,0.3,-2140.94
IND-13320,2024-03-09,2024-03-14,Standard Delivery,CUST-1562,Consumer,India,Mahe,Puducherry,494325,South,Clothing,Womens Wear,Salwar Kameez,7663.17,5,0.25,498.11
IND-07106,2024-03-10,2024-03-12,Express Delivery,CUST-1324,Consumer,India,Tiruchirappalli,Tamil Nadu,487865,South,Office Supplies,Paper,Sticky Notes Pack,281.72,1,0.0,28.17
IND-07041,2024-03-10,2024-03-16,Standard Delivery,CUST-2002,Government,India,Bengaluru,Karnataka,462414,South,Clothing,Kids Wear,Boys Shorts Set,629.19,1,0.25,3.15
IND-04688,2024-03-10,2024-03-11,Same Day Delivery,CUST-3929,Consumer,India,Karimnagar,Telangana,273454,South,Clothing,Mens Wear,Raymond Formal Shirt,1404.55,1,0.2,224.73
IND-10765,2024-03-10,2024-03-13,Express Delivery,CUST-2467,Government,India,Bhopal,Madhya Pradesh,512749,Central,Home & Kitchen,Bedding,Pillow Set,5885.74,10,0.4,-706.29
IND-02820,2024-03-10,2024-03-16,Standard Delivery,CUST-1176,Government,India,Bardhaman,West Bengal,249510,East,Home & Kitchen,Decor,Photo Frame Set,2252.55,4,0.1,180.2
IND-06667,2024-03-10,2024-03-13,Express Delivery,CUST-2397,Consumer,India,Rajkot,Gujarat,397209,West,Clothing,Kids Wear,Kids Denim Set,1319.3,1,0.1,197.9
IND-05472,2024-03-10,2024-03-15,Standard Delivery,CUST-2075,Consumer,India,Puducherry,Puducherry,611048,South,Home & Kitchen,Decor,Photo Frame Set,508.46,1,0.1,40.68
IND-12510,2024-03-10,2024-03-16,Standard Delivery,CUST-2934,Government,India,Guwahati,Assam,464120,East,Home & Kitchen,Cookware,Non-Stick Pan Set,1304.6,1,0.25,32.62
IND-07974,2024-03-10,2024-03-15,Standard Delivery,CUST-2746,Consumer,India,Mapusa,Goa,449199,West,Home & Kitchen,Appliances,Philips Iron,1566.51,1,0.1,203.65
IND-02072,2024-03-10,2024-03-13,Express Delivery,CUST-2230,Corporate,India,Mandi,Himachal Pradesh,763887,North,Office Supplies,Printers,Brother MFC,24738.35,1,0.05,7050.43
IND-15531,2024-03-10,2024-03-15,Standard Delivery,CUST-2173,Consumer,India,Jamnagar,Gujarat,734269,West,Electronics,Mobile Phones,iPhone 15,417205.94,4,0.05,160624.29
IND-01951,2024-03-11,2024-03-16,Standard Delivery,CUST-2383,Small Business,India,Kolkata,West Bengal,777671,East,Electronics,Televisions,Sony Bravia 50,67651.46,1,0.15,15898.09
IND-13460,2024-03-11,2024-03-16,Standard Delivery,CUST-4000,Corporate,India,Dehradun,Uttarakhand,358356,North,Office Supplies,Printers,Epson EcoTank,107391.05,6,0.2,17182.57
IND-16625,2024-03-11,2024-03-17,Standard Delivery,CUST-2079,Consumer,India,Karaikal,Puducherry,349761,South,Electronics,Mobile Phones,Redmi Note 13,38480.48,2,0.2,4232.85
IND-10029,2024-03-11,2024-03-12,Same Day Delivery,CUST-4934,Small Business,India,Kurnool,Andhra Pradesh,497965,South,Clothing,Footwear,Chappals Hawai,1210.22,3,0.1,96.82
IND-04159,2024-03-11,2024-03-17,Standard Delivery,CUST-3820,Corporate,India,Jamshedpur,Jharkhand,311553,East,Electronics,Televisions,Vu 4K 50,44849.58,1,0.0,12109.39
IND-07634,2024-03-11,2024-03-13,Express Delivery,CUST-2237,Corporate,India,Agartala,Tripura,523482,East,Furniture,Sofas,Recliner 2 Seater,39925.48,1,0.15,4591.43
IND-07834,2024-03-11,2024-03-17,Standard Delivery,CUST-2558,Consumer,India,Berhampur,Odisha,128683,East,Clothing,Footwear,Puma Sneakers,6236.03,1,0.05,1964.35
IND-12118,2024-03-11,2024-03-16,Standard Delivery,CUST-3408,Consumer,India,Agartala,Tripura,296829,East,Clothing,Womens Wear,Saree Banarasi Silk,21221.54,3,0.0,5305.39
IND-08410,2024-03-11,2024-03-16,Standard Delivery,CUST-1368,Consumer,India,Rajahmundry,Andhra Pradesh,140492,South,Clothing,Footwear,Puma Sneakers,5979.22,1,0.05,1883.45
IND-08454,2024-03-11,2024-03-13,Express Delivery,CUST-3807,Corporate,India,Dwarka,Delhi,227377,North,Office Supplies,Labels,Name Badge Labels,303.61,2,0.0,27.32
IND-08590,2024-03-11,2024-03-17,Standard Delivery,CUST-3824,Corporate,India,Patna,Bihar,762196,East,Home & Kitchen,Appliances,Havells Toaster,2214.26,1,0.0,487.14
IND-09379,2024-03-11,2024-03-16,Standard Delivery,CUST-3579,Corporate,India,Kochi,Kerala,361952,South,Clothing,Mens Wear,Woodland Jacket,11063.59,2,0.0,3540.35
IND-03848,2024-03-12,2024-03-15,Express Delivery,CUST-4327,Small Business,India,Saket,Delhi,578150,North,Furniture,Storage,Filing Cabinet,36411.65,4,0.1,4369.4
IND-16367,2024-03-12,2024-03-14,Same Day Delivery,CUST-2894,Government,India,Gurugram,Haryana,457069,North,Office Supplies,Stationery,Scissors,621.4,3,0.1,24.86
IND-04087,2024-03-12,2024-03-15,Express Delivery,CUST-1778,Small Business,India,Kolhapur,Maharashtra,246507,West,Office Supplies,Stationery,Scissors,219.79,1,0.0,24.18
IND-15172,2024-03-12,2024-03-19,Economy Delivery,CUST-2885,Consumer,India,Ranchi,Jharkhand,177292,East,Electronics,Laptops,Dell Inspiron 15,225217.64,3,0.0,78826.17
IND-12284,2024-03-12,2024-03-15,Express Delivery,CUST-3417,Government,India,Mapusa,Goa,193810,West,Clothing,Mens Wear,Nike T-Shirt,2679.07,2,0.05,656.37
IND-15846,2024-03-12,2024-03-18,Standard Delivery,CUST-3721,Consumer,India,Thrissur,Kerala,381759,South,Electronics,Laptops,HP Pavilion,63311.98,1,0.05,18677.03
IND-10042,2024-03-12,2024-03-14,Express Delivery,CUST-2514,Corporate,India,Pitampura,Delhi,234041,North,Home & Kitchen,Cookware,Non-Stick Pan Set,3098.61,2,0.15,294.37
IND-05706,2024-03-12,2024-03-17,Standard Delivery,CUST-4537,Consumer,India,Khammam,Telangana,500226,South,Clothing,Womens Wear,Anarkali Suit,12419.17,3,0.1,2359.64
IND-11915,2024-03-12,2024-03-17,Standard Delivery,CUST-3168,Consumer,India,Baramulla,Jammu & Kashmir,339104,North,Electronics,Accessories,MI Power Bank 20K,7870.49,5,0.05,1141.22
IND-09881,2024-03-12,2024-03-18,Standard Delivery,CUST-4539,Small Business,India,Udaipur,Tripura,494189,East,Clothing,Mens Wear,Raymond Formal Shirt,3921.85,2,0.0,1176.55
IND-11054,2024-03-12,2024-03-20,Economy Delivery,CUST-2694,Small Business,India,Bathinda,Punjab,270292,North,Electronics,Mobile Phones,Realme 12 Pro,83326.14,3,0.05,19581.64
IND-02042,2024-03-13,2024-03-19,Standard Delivery,CUST-3406,Government,India,Durg,Chhattisgarh,235497,Central,Clothing,Womens Wear,Salwar Kameez,20171.69,10,0.1,3429.19
IND-15962,2024-03-13,2024-03-19,Standard Delivery,CUST-3234,Consumer,India,Jabalpur,Madhya Pradesh,125401,Central,Furniture,Chairs,Recliner Chair,36908.18,2,0.3,2583.57
IND-12581,2024-03-13,2024-03-18,Standard Delivery,CUST-2116,Consumer,India,Puri,Odisha,121509,East,Electronics,Mobile Phones,OnePlus Nord 3,83939.31,3,0.25,12171.2
IND-10292,2024-03-13,2024-03-18,Standard Delivery,CUST-2132,Corporate,India,Guwahati,Assam,270273,East,Office Supplies,Labels,Name Badge Labels,147.86,1,0.0,13.31
IND-09416,2024-03-13,2024-03-19,Standard Delivery,CUST-1417,Small Business,India,Dharamsala,Himachal Pradesh,321892,North,Clothing,Kids Wear,Baby Frock,1078.63,1,0.0,204.94
IND-03788,2024-03-13,2024-03-14,Same Day Delivery,CUST-1709,Corporate,India,Mahe,Puducherry,580417,South,Office Supplies,Binders,Lever Arch File,1053.64,2,0.15,36.88
IND-11550,2024-03-14,2024-03-20,Standard Delivery,CUST-2707,Government,India,Shillong,Meghalaya,218995,East,Clothing,Kids Wear,Baby Frock,5295.53,5,0.0,1006.15
IND-04891,2024-03-14,2024-03-19,Standard Delivery,CUST-3545,Corporate,India,Durg,Chhattisgarh,406689,Central,Clothing,Kids Wear,Kids School Uniform,2752.09,3,0.0,550.42
IND-03372,2024-03-14,2024-03-17,Express Delivery,CUST-1248,Corporate,India,Kolkata,West Bengal,118139,East,Electronics,Televisions,LG OLED 55,89819.52,1,0.2,21556.68
IND-01960,2024-03-14,2024-03-20,Standard Delivery,CUST-3581,Corporate,India,Mysuru,Karnataka,220770,South,Furniture,Storage,Filing Cabinet,15687.39,2,0.2,784.37
IND-10727,2024-03-14,2024-03-19,Standard Delivery,CUST-4632,Corporate,India,Jodhpur,Rajasthan,132682,North,Home & Kitchen,Cookware,Stainless Steel Set,3603.3,1,0.0,684.63
IND-09892,2024-03-14,2024-03-19,Standard Delivery,CUST-2789,Corporate,India,Mohali,Punjab,130479,North,Furniture,Storage,5-Door Wardrobe,25125.5,1,0.05,2889.43
IND-04373,2024-03-14,2024-03-20,Standard Delivery,CUST-3332,Government,India,Sambalpur,Odisha,221136,East,Furniture,Chairs,Gaming Chair,52157.0,3,0.0,13039.25
IND-12720,2024-03-14,2024-03-16,Same Day Delivery,CUST-2742,Corporate,India,Rajnandgaon,Chhattisgarh,299183,Central,Home & Kitchen,Decor,Cushion Cover Set,780.26,1,0.0,132.64
IND-08139,2024-03-14,2024-03-20,Standard Delivery,CUST-4659,Government,India,Faridabad,Haryana,342248,North,Clothing,Mens Wear,Woodland Jacket,10935.9,2,0.0,3499.49
IND-11090,2024-03-15,2024-03-20,Standard Delivery,CUST-2002,Small Business,India,Jalandhar,Punjab,729208,North,Home & Kitchen,Appliances,Bajaj Mixer Grinder,9890.17,3,0.0,2472.54
IND-11796,2024-03-15,2024-03-17,Same Day Delivery,CUST-1467,Corporate,India,Bengaluru,Karnataka,347267,South,Home & Kitchen,Bedding,Quilt Razai,5235.81,2,0.1,785.37
IND-03776,2024-03-15,2024-03-20,Standard Delivery,CUST-2796,Small Business,India,Gandhinagar,Gujarat,442115,West,Office Supplies,Binders,File Folder Pack,495.9,2,0.15,7.44
IND-11269,2024-03-15,2024-03-20,Standard Delivery,CUST-1408,Corporate,India,Agra,Uttar Pradesh,548263,North,Electronics,Laptops,Acer Aspire 5,496751.0,10,0.1,109285.22
IND-09163,2024-03-16,2024-03-18,Express Delivery,CUST-1039,Small Business,India,Warangal,Telangana,430179,South,Office Supplies,Printers,HP LaserJet,36036.87,2,0.0,10090.32
IND-03520,2024-03-16,2024-03-17,Same Day Delivery,CUST-1392,Consumer,India,Kolhapur,Maharashtra,495508,West,Home & Kitchen,Cookware,Tawa Dosa,775.6,1,0.2,15.51
IND-14792,2024-03-16,2024-03-21,Standard Delivery,CUST-4972,Government,India,Puducherry,Puducherry,664434,South,Clothing,Footwear,Nike Running Shoes,8513.76,1,0.05,2937.25
IND-04277,2024-03-16,2024-03-18,Express Delivery,CUST-3463,Consumer,India,Asansol,West Bengal,308942,East,Clothing,Footwear,Chappals Hawai,729.14,2,0.15,32.81
IND-10365,2024-03-16,2024-03-21,Standard Delivery,CUST-1556,Corporate,India,Siliguri,West Bengal,286092,East,Electronics,Accessories,Laptop Bag,2209.29,2,0.1,220.93
IND-04285,2024-03-17,2024-03-25,Economy Delivery,CUST-4346,Small Business,India,Palakkad,Kerala,532663,South,Home & Kitchen,Bedding,Cotton Bedsheet Set,7066.48,5,0.1,777.31
IND-02348,2024-03-17,2024-03-18,Same Day Delivery,CUST-1612,Small Business,India,Solan,Himachal Pradesh,405745,North,Clothing,Kids Wear,Kids Denim Set,2457.44,2,0.15,282.61
IND-11546,2024-03-17,2024-03-20,Express Delivery,CUST-2559,Corporate,India,Jamnagar,Gujarat,701558,West,Clothing,Womens Wear,Kurti Ethnic,2694.48,2,0.0,754.45
IND-05091,2024-03-17,2024-03-22,Standard Delivery,CUST-4309,Government,India,Tirunelveli,Tamil Nadu,799636,South,Office Supplies,Printers,Canon Inkjet,8504.15,1,0.2,935.46
IND-03839,2024-03-17,2024-03-22,Standard Delivery,CUST-1384,Consumer,India,Karol Bagh,Delhi,519664,North,Office Supplies,Printers,Canon Inkjet,37316.61,4,0.2,4104.83
IND-04310,2024-03-17,2024-03-25,Economy Delivery,CUST-2985,Small Business,India,Kollam,Kerala,746434,South,Clothing,Mens Wear,Raymond Formal Shirt,2994.77,2,0.15,583.98
IND-11869,2024-03-17,2024-03-23,Standard Delivery,CUST-4932,Consumer,India,Vasco da Gama,Goa,321613,West,Clothing,Mens Wear,Peter England Trousers,8119.78,3,0.0,2354.74
IND-03017,2024-03-17,2024-03-22,Standard Delivery,CUST-2467,Consumer,India,Surat,Gujarat,625895,West,Office Supplies,Printers,Epson EcoTank,33922.16,2,0.25,4240.27
IND-05300,2024-03-17,2024-03-23,Standard Delivery,CUST-3272,Small Business,India,Vellore,Tamil Nadu,471717,South,Home & Kitchen,Decor,Artificial Plant,1769.85,2,0.15,168.14
IND-07748,2024-03-17,2024-03-25,Economy Delivery,CUST-3294,Consumer,India,Haldwani,Uttarakhand,680113,North,Office Supplies,Labels,Name Badge Labels,139.9,1,0.15,-2.1
IND-16728,2024-03-17,2024-03-22,Standard Delivery,CUST-1977,Corporate,India,Solan,Himachal Pradesh,745508,North,Home & Kitchen,Appliances,Bajaj Mixer Grinder,2695.1,1,0.2,296.46
